,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
19154,0,2,2,5,9,0,0,3,0,0,0,0,6,0,0
19155,13,2,1,7,3,6,13,4,0,1,0,0,3,0,0
19156,8,2,0,10,14,2,9,4,0,0,0,0,6,0,1
19157,4,2,2,0,12,1,5,1,0,0,0,0,4,0,1
19158,0,2,1,1,8,0,3,3,0,1,0,0,4,0,0
19159,3,2,1,1,8,2,7,0,0,0,0,0,11,0,0
19160,3,2,1,10,14,1,3,1,0,0,0,0,6,0,0
19161,5,2,1,1,8,1,9,1,0,0,0,0,6,30,0
19162,8,2,2,5,9,4,9,4,1,1,0,0,6,0,0
19163,2,2,1,1,8,0,6,3,0,0,0,0,6,0,0
19164,5,2,2,10,14,2,3,0,0,0,0,0,8,0,1
19165,5,2,0,5,9,1,8,1,0,0,0,0,6,0,0
19166,3,2,3,0,12,2,3,0,0,0,0,0,7,0,0
19167,6,0,3,5,9,2,0,0,0,1,0,0,6,0,0
19168,5,2,0,1,8,0,8,4,1,1,0,0,6,0,0
19169,2,2,1,0,12,0,1,0,0,0,1,0,7,0,1
19170,2,0,2,0,12,1,3,2,1,1,0,0,5,0,0
19171,7,2,2,0,12,2,3,0,0,1,0,0,7,0,0
19172,6,2,0,1,8,2,6,0,0,0,0,0,7,0,0
19173,8,3,2,0,12,0,0,0,0,0,0,8,6,0,0
19174,9,2,1,1,8,1,10,1,0,0,0,0,7,0,1
19175,9,2,0,0,12,1,3,1,0,0,0,0,7,0,1
19176,12,2,1,1,8,6,0,4,0,1,0,0,3,0,0
19177,1,2,1,5,9,0,5,0,0,1,0,0,6,0,0
19178,2,2,0,1,8,1,4,1,0,0,0,0,6,22,0
19179,7,4,5,0,12,1,3,1,0,0,0,0,4,0,0
19180,3,4,1,3,13,1,3,2,0,1,2,0,7,0,1
19181,9,2,2,7,3,6,4,0,1,1,0,0,3,0,0
19182,0,2,3,2,6,0,5,0,0,1,0,0,6,6,0
19183,7,2,2,12,5,1,4,2,0,1,0,0,5,0,0
19184,1,2,2,0,12,0,0,0,0,0,0,0,6,0,0
19185,7,3,2,1,8,2,0,0,0,1,0,0,6,0,0
19186,4,2,3,1,8,2,5,0,0,0,0,0,7,0,0
19187,8,5,1,4,4,1,6,1,0,0,0,0,15,0,0
19188,5,2,1,0,12,1,0,1,0,0,0,0,6,0,1
19189,4,2,0,1,8,2,0,0,0,1,0,0,7,0,0
19190,3,2,2,1,8,1,4,1,0,0,0,0,6,0,0
19191,3,2,0,12,5,0,8,0,0,1,0,0,7,0,0
19192,7,2,1,1,8,2,3,4,0,0,0,0,6,0,0
19193,3,2,2,0,12,1,3,1,0,0,0,0,7,30,0
19194,3,5,2,1,8,1,1,1,0,0,0,0,7,0,0
19195,5,2,2,1,8,2,9,4,0,1,0,0,6,0,0
19196,4,2,1,0,12,1,0,2,0,1,0,0,6,0,0
19197,5,2,1,1,8,0,5,0,0,1,0,0,6,0,0
19198,1,2,2,5,9,0,5,0,1,1,0,0,3,0,0
19199,7,0,1,1,8,1,10,1,0,0,0,0,7,0,0
19200,5,2,3,5,9,1,4,1,0,0,0,5,6,0,0
19201,3,2,2,5,9,2,10,0,0,0,0,0,7,0,0
19202,4,2,1,1,8,2,8,5,0,1,0,0,6,0,0
19203,2,2,1,1,8,0,1,0,1,1,0,0,5,0,0
19204,1,2,1,2,6,2,4,4,0,1,0,0,5,0,0
19205,6,0,1,3,13,0,1,0,0,1,0,0,6,0,0
19206,3,5,2,0,12,1,10,1,0,0,1,0,7,0,1
19207,6,2,6,1,8,1,6,1,0,0,0,0,7,25,1
19208,4,2,3,1,8,1,1,1,0,0,0,6,8,0,1
19209,2,1,0,5,9,1,1,1,4,0,0,0,11,10,1
19210,2,2,0,1,8,0,11,4,0,0,0,0,5,0,0
19211,7,2,0,1,8,1,1,1,0,0,0,0,6,0,0
19212,3,2,2,6,11,2,9,4,0,1,0,0,6,0,0
19213,5,2,2,0,12,1,1,2,0,1,0,0,6,0,1
19214,1,2,2,1,8,0,4,5,0,0,0,0,6,0,0
19215,4,2,2,1,8,2,4,4,0,1,0,0,6,0,0
19216,0,2,3,5,9,0,5,3,0,0,0,0,5,0,0
19217,6,2,2,5,9,1,2,1,0,0,0,0,6,9,1
19218,0,2,0,5,9,0,8,0,0,1,0,0,6,0,0
19219,4,0,0,1,8,0,4,3,0,1,0,0,6,0,0
19220,3,4,1,1,8,1,11,1,0,0,0,0,6,0,0
19221,5,1,1,6,11,2,10,3,3,0,0,0,5,0,0
19222,2,1,1,5,9,0,3,3,0,0,0,0,4,0,0
19223,7,2,1,1,8,2,4,0,0,1,0,0,7,0,0
19224,0,2,2,12,5,0,4,3,0,0,0,0,1,0,0
19225,2,2,0,9,10,1,3,1,0,0,0,0,6,0,0
19226,7,0,1,5,9,1,5,1,0,0,0,6,6,0,1
19227,10,2,0,12,5,1,2,1,0,0,0,0,3,0,1
19228,6,5,2,6,11,1,1,1,0,0,0,0,7,0,1
19229,4,2,1,5,9,0,0,3,1,1,0,0,6,0,0
19230,2,1,3,1,8,3,6,5,2,0,0,5,7,3,1
19231,4,2,3,12,5,1,8,1,1,0,0,7,10,0,0
19232,2,2,2,1,8,1,2,1,0,0,0,0,7,0,0
19233,10,3,1,1,8,6,2,0,1,0,0,0,6,0,0
19234,3,2,1,6,11,0,0,3,1,1,0,0,6,0,0
19235,2,2,0,0,12,0,1,3,1,0,0,0,6,9,0
19236,7,2,3,8,15,2,1,4,0,0,0,0,6,0,1
19237,12,2,0,0,12,2,1,4,0,1,0,0,6,0,1
19238,5,2,1,1,8,4,4,4,0,1,0,0,6,0,0
19239,8,5,1,0,12,1,5,1,0,0,0,8,6,0,1
19240,0,2,1,1,8,0,3,0,0,1,0,0,6,0,0
19241,3,2,2,1,8,1,0,2,0,1,0,0,5,0,1
19242,6,2,1,0,12,1,5,1,0,0,0,0,7,0,0
19243,0,2,0,2,6,0,4,3,0,0,0,0,6,0,0
19244,2,2,0,5,9,1,10,1,0,0,0,0,7,0,0
19245,1,2,1,1,8,0,6,3,1,0,0,0,6,0,0
19246,0,2,1,5,9,0,0,3,0,1,0,0,2,0,0
19247,5,2,0,1,8,0,0,3,0,1,0,0,6,0,0
19248,11,2,1,1,8,1,11,1,0,0,0,0,6,0,1
19249,5,2,1,1,8,0,4,0,0,1,0,0,5,0,0
19250,6,2,2,1,8,2,5,0,0,0,0,0,9,0,0
19251,6,1,0,0,12,1,5,1,0,0,0,0,6,0,1
19252,4,2,1,7,3,3,8,4,4,1,0,0,6,21,0
19253,6,2,2,3,13,1,1,1,0,0,0,0,7,0,1
19254,10,3,3,5,9,1,0,2,0,1,0,0,6,0,1
19255,0,2,2,5,9,0,10,3,0,1,0,0,3,0,0
19256,6,1,2,0,12,1,10,1,0,0,0,0,6,0,1
19257,3,2,2,5,9,4,8,4,1,1,0,0,11,0,0
19258,8,2,1,1,8,1,0,2,0,1,0,0,6,0,0
19259,1,2,2,0,12,0,6,3,0,0,0,0,3,0,0
19260,2,2,0,5,9,0,0,0,0,1,0,0,9,0,0
19261,2,2,2,5,9,0,1,3,0,1,0,0,6,0,0
19262,2,2,3,1,8,1,10,1,2,0,0,0,6,17,0
19263,1,2,3,5,9,0,5,0,0,0,0,0,6,0,0
19264,9,2,2,1,8,1,11,1,0,0,0,0,6,0,0
19265,3,2,3,1,8,1,10,1,0,0,0,0,6,0,0
19266,8,2,0,10,14,1,10,1,2,0,0,6,6,11,1
19267,1,2,3,0,12,0,5,3,0,1,0,5,6,0,0
19268,1,2,2,0,12,0,5,3,0,0,0,0,6,0,0
19269,2,2,1,5,9,1,10,1,0,0,0,0,6,0,0
19270,3,1,1,12,5,1,1,1,0,0,0,0,8,0,0
19271,1,2,2,5,9,0,0,3,0,1,0,0,6,0,0
19272,3,2,2,5,9,0,1,5,0,1,0,0,7,0,0
19273,6,2,2,9,10,1,0,1,0,0,0,0,6,0,0
19274,5,2,0,6,11,2,5,4,0,0,0,0,6,0,0
19275,5,2,1,14,7,1,2,1,0,0,0,0,6,0,1
19276,3,2,2,5,9,0,5,0,0,1,0,0,6,0,0
19277,7,2,0,3,13,1,3,2,0,1,15,0,7,0,1
19278,9,2,0,15,1,1,4,1,2,0,0,0,6,11,0
19279,0,2,1,2,6,0,2,3,0,0,0,0,6,0,0
19280,1,2,2,1,8,2,8,3,0,1,0,0,6,0,0
19281,4,2,0,0,12,1,5,1,0,0,0,0,7,0,1
19282,6,2,2,0,12,0,1,4,1,1,0,0,6,0,0
19283,3,2,1,3,13,1,5,2,2,1,0,0,3,28,1
19284,3,2,2,0,12,0,5,0,0,0,0,0,7,0,1
19285,6,5,2,1,8,2,4,0,0,1,0,0,9,0,0
19286,0,2,3,12,5,0,5,3,1,1,0,0,2,0,0
19287,6,2,1,5,9,2,1,0,0,0,0,0,7,0,1
19288,6,5,3,3,13,1,4,1,0,0,0,0,6,0,0
19289,3,2,2,0,12,0,3,0,2,0,0,0,1,3,0
19290,3,2,1,7,3,0,13,3,0,1,0,0,4,0,0
19291,3,1,0,9,10,1,7,1,0,0,0,0,8,0,0
19292,5,2,1,1,8,1,5,1,0,0,0,0,6,0,0
19293,1,2,1,1,8,0,5,3,4,0,0,0,6,0,0
19294,1,2,0,15,1,0,4,0,2,1,0,0,6,11,0
19295,3,2,2,1,8,1,2,1,0,0,0,0,7,0,0
19296,1,2,0,1,8,0,10,3,0,0,0,0,5,0,0
19297,3,2,3,1,8,1,10,1,0,0,0,0,6,0,0
19298,2,4,3,0,12,0,3,0,1,1,0,0,6,9,0
19299,5,1,3,0,12,1,3,1,0,0,0,0,3,0,0
19300,4,4,3,1,8,2,10,0,0,0,0,0,6,0,0
19301,5,0,2,1,8,2,1,0,0,1,0,0,6,0,0
19302,1,2,2,6,11,0,0,0,0,1,0,0,3,0,0
19303,1,2,3,5,9,0,4,0,0,1,0,0,6,0,0
19304,7,2,0,5,9,1,0,1,0,0,0,0,6,0,0
19305,2,4,2,5,9,0,0,4,1,1,0,0,6,0,0
19306,5,5,1,9,10,0,10,3,0,0,0,0,6,0,0
19307,8,2,2,6,11,1,4,1,0,0,0,0,7,0,0
19308,11,0,2,1,8,1,11,1,0,0,0,0,4,0,0
19309,1,2,1,0,12,0,1,3,0,1,0,0,6,0,0
19310,3,2,1,6,11,1,5,1,0,0,0,0,7,0,0
19311,6,3,1,1,8,1,0,2,0,1,0,0,6,0,1
19312,1,0,2,1,8,0,0,4,1,1,0,0,3,0,0
19313,5,2,1,13,0,3,0,3,0,0,0,0,6,0,0
19314,1,2,2,2,6,1,8,1,0,0,0,0,6,0,0
19315,1,2,2,2,6,0,2,0,0,0,0,0,6,0,0
19316,6,3,3,0,12,1,3,1,0,0,1,0,7,0,1
19317,2,4,1,6,11,0,0,0,0,1,0,0,6,0,0
19318,6,4,1,6,11,1,0,2,0,1,0,0,5,0,1
19319,4,2,2,5,9,2,10,4,0,1,0,0,6,0,0
19320,1,2,4,1,8,0,0,0,0,1,0,0,8,0,0
19321,4,2,3,0,12,0,1,0,0,0,4,0,6,0,1
19322,7,2,0,1,8,1,7,1,0,0,0,0,9,0,1
19323,2,2,2,1,8,1,6,1,0,0,0,0,7,0,0
19324,2,2,1,6,11,0,5,3,0,0,0,0,3,0,0
19325,9,1,0,1,8,1,5,1,0,0,0,0,7,0,0
19326,2,2,0,5,9,0,4,4,0,1,0,0,5,0,0
19327,1,2,1,0,12,0,10,0,0,0,0,0,6,0,0
19328,3,1,2,1,8,0,10,0,0,0,0,0,7,0,0
19329,7,2,1,4,4,1,10,1,0,0,0,0,6,0,0
19330,5,2,1,1,8,0,0,4,1,1,0,0,6,0,0
19331,1,2,4,5,9,0,2,0,0,0,0,0,6,0,0
19332,0,2,4,1,8,0,5,0,0,0,0,0,4,0,0
19333,8,4,1,0,12,4,3,4,1,1,0,0,6,2,1
19334,6,2,3,1,8,2,1,0,0,0,0,0,7,0,1
19335,1,2,2,11,2,1,10,1,0,0,0,0,7,4,0
19336,1,2,1,5,9,0,5,0,0,1,0,0,4,0,0
19337,2,2,1,5,9,0,10,3,0,0,0,0,6,0,0
19338,4,2,3,12,5,1,10,1,0,0,0,0,9,0,1
19339,8,1,0,5,9,1,5,1,0,0,0,0,7,0,0
19340,4,2,2,1,8,1,6,1,0,0,0,0,8,0,0
19341,7,2,0,0,12,1,1,1,0,0,0,6,8,0,1
19342,1,2,5,5,9,0,9,3,0,0,0,0,6,0,0
19343,2,4,2,3,13,1,3,1,0,0,0,0,6,0,0
19344,2,2,1,0,12,1,3,1,0,0,0,0,6,0,1
19345,0,2,3,11,2,0,2,3,0,0,0,0,6,0,0
19346,5,2,2,1,8,0,4,5,1,0,0,0,6,0,0
19347,1,2,2,0,12,0,5,0,0,0,0,0,6,0,0
19348,0,2,0,12,5,0,0,3,0,1,0,0,0,0,0
19349,6,2,1,4,4,1,8,1,0,0,0,0,6,12,0
19350,8,2,1,1,8,3,10,0,0,0,0,0,6,0,0
19351,4,1,2,11,2,0,6,0,0,0,0,0,6,0,0
19352,2,2,1,0,12,1,3,2,0,1,0,0,3,0,1
19353,3,2,3,1,8,4,4,4,0,1,0,0,6,26,0
19354,2,2,3,1,8,0,0,5,0,1,0,0,6,0,0
19355,8,2,2,4,4,6,5,4,0,1,0,0,6,0,0
19356,2,2,0,0,12,1,5,1,0,0,0,0,6,0,0
19357,2,2,1,1,8,0,10,3,0,0,0,0,6,0,0
19358,1,2,2,5,9,1,4,1,0,0,0,0,6,0,0
19359,2,2,0,14,7,0,6,0,0,0,0,0,6,0,0
19360,9,2,2,0,12,1,5,1,0,0,0,0,7,0,1
19361,2,2,0,1,8,0,0,0,0,1,0,0,6,0,0
19362,9,1,0,0,12,1,3,1,0,0,0,0,7,0,0
19363,3,2,2,0,12,0,1,0,0,0,0,0,7,0,0
19364,10,2,1,6,11,2,1,0,0,0,0,0,6,0,1
19365,7,3,2,0,12,1,1,1,0,0,0,0,7,0,1
19366,3,2,1,14,7,4,4,0,0,1,0,0,4,0,0
19367,0,2,1,5,9,0,0,3,0,1,0,0,2,0,0
19368,6,2,3,9,10,1,8,1,0,0,0,0,7,0,1
19369,1,2,2,5,9,1,10,1,0,0,0,0,6,0,0
19370,4,5,1,5,9,1,5,1,0,0,0,0,9,0,1
19371,1,2,0,5,9,1,4,2,0,1,0,0,6,0,0
19372,5,2,3,9,10,4,3,5,0,1,0,0,6,0,0
19373,8,2,2,0,12,1,1,1,0,0,0,0,7,0,1
19374,2,4,1,0,12,1,2,1,0,0,0,0,10,0,1
19375,2,2,1,5,9,1,6,1,0,0,0,0,5,0,0
19376,0,2,1,1,8,0,4,3,0,1,0,0,6,0,0
19377,4,4,2,5,9,1,9,1,0,0,0,0,6,0,0
19378,8,2,2,4,4,2,7,0,1,0,0,0,6,0,0
19379,5,2,3,0,12,1,1,1,0,0,0,0,6,0,0
19380,9,2,1,12,5,1,6,1,0,0,0,0,6,0,0
19381,3,2,4,6,11,1,1,1,0,0,0,0,9,0,1
19382,3,2,1,11,2,0,4,0,0,1,0,0,6,4,0
19383,3,2,2,1,8,3,0,4,1,1,0,0,6,0,0
19384,2,2,1,1,8,3,4,4,1,1,0,0,6,0,0
19385,3,2,1,1,8,2,0,3,0,0,0,0,6,0,0
19386,2,4,1,1,8,1,1,1,0,0,0,0,12,0,1
19387,4,2,1,3,13,1,1,1,0,0,0,0,6,0,1
19388,0,2,2,1,8,0,2,3,0,0,0,0,7,0,0
19389,5,2,1,1,8,1,5,2,0,1,0,0,3,0,0
19390,5,0,1,5,9,1,0,1,0,0,0,0,6,0,0
19391,7,2,0,9,10,2,10,0,0,0,0,0,6,0,0
19392,11,5,0,0,12,1,8,1,0,0,0,0,4,0,0
19393,3,2,0,5,9,1,8,1,0,0,0,0,7,0,0
19394,3,2,2,1,8,1,10,1,0,0,0,0,9,0,0
19395,3,2,2,1,8,1,10,1,0,0,0,0,6,0,0
19396,5,1,2,1,8,1,10,1,0,0,0,0,7,0,0
19397,1,2,1,1,8,0,5,3,0,1,0,0,3,0,0
19398,13,1,1,7,3,1,7,1,0,0,0,0,4,0,0
19399,10,2,2,0,12,1,1,1,0,0,0,0,7,0,1
19400,0,2,1,12,5,0,5,3,0,1,0,0,3,0,0
19401,6,2,0,5,9,2,0,0,1,0,0,0,6,0,0
19402,1,2,1,1,8,1,10,1,0,0,0,0,6,0,0
19403,8,1,1,0,12,0,3,0,0,0,0,0,3,0,0
19404,3,2,2,1,8,0,8,4,1,0,0,0,6,0,0
19405,2,2,1,5,9,1,10,1,0,0,0,0,7,0,0
19406,1,2,4,0,12,0,4,3,0,0,0,0,6,0,0
19407,2,2,1,12,5,0,8,4,0,1,0,0,6,0,0
19408,9,2,2,1,8,1,8,1,0,0,0,0,6,0,0
19409,5,2,1,1,8,2,1,4,0,1,0,0,6,0,0
19410,3,2,1,12,5,2,8,0,0,0,0,0,7,0,0
19411,3,2,1,5,9,1,2,1,0,0,0,0,6,0,1
19412,5,1,0,9,10,2,4,4,0,1,0,0,1,0,0
19413,4,2,0,3,13,0,1,0,0,0,0,7,6,0,0
19414,1,2,0,12,5,0,0,0,0,1,0,0,6,0,0
19415,1,2,1,0,12,0,0,3,2,1,0,0,6,15,0
19416,7,2,0,1,8,1,6,1,0,0,0,0,6,0,1
19417,1,2,1,0,12,0,0,3,2,0,0,0,6,18,0
19418,4,2,2,0,12,0,4,0,0,1,0,0,6,0,0
19419,4,1,1,8,15,0,3,0,0,1,0,9,9,0,1
19420,3,2,4,0,12,0,3,0,0,0,0,0,7,23,0
19421,2,2,2,12,5,1,10,1,0,0,0,0,6,0,0
19422,2,2,1,0,12,0,1,0,0,1,0,0,6,0,0
19423,0,2,0,5,9,0,4,3,0,1,0,0,3,0,0
19424,2,2,1,9,10,0,9,3,0,1,0,0,6,0,0
19425,6,2,1,5,9,2,10,0,0,0,0,0,6,0,0
19426,0,2,2,12,5,0,4,3,1,0,0,0,3,0,0
19427,5,0,2,1,8,1,3,1,0,0,0,0,6,0,0
19428,4,1,2,1,8,2,5,0,0,0,0,0,5,0,0
19429,5,2,1,5,9,1,10,1,0,0,0,6,6,0,1
19430,6,2,0,1,8,2,8,0,0,0,0,0,7,0,0
19431,7,2,0,0,12,1,3,1,0,0,0,0,7,0,0
19432,5,2,0,14,7,1,6,1,0,0,0,0,6,0,0
19433,6,2,1,1,8,1,2,1,0,0,0,0,6,0,0
19434,1,2,2,0,12,0,9,0,0,1,0,0,6,0,0
19435,7,3,0,1,8,1,0,1,0,0,0,0,6,0,0
19436,4,2,1,11,2,0,0,5,0,1,0,0,6,4,0
19437,4,2,1,1,8,1,1,1,0,0,0,0,7,0,0
19438,6,2,1,1,8,2,9,0,0,1,0,0,3,0,0
19439,3,1,2,5,9,1,10,1,0,0,0,0,9,0,0
19440,1,2,1,0,12,0,0,3,0,1,0,0,5,0,0
19441,1,2,1,5,9,0,10,3,0,0,0,0,6,0,0
19442,2,2,0,1,8,1,10,1,0,0,0,0,6,0,0
19443,3,2,1,5,9,2,9,4,0,1,0,0,5,0,0
19444,9,1,1,0,12,1,3,1,0,0,0,0,5,0,0
19445,8,2,1,8,15,1,3,1,0,0,0,0,8,0,1
19446,6,2,1,1,8,1,4,1,0,0,0,0,5,0,0
19447,5,2,2,2,6,1,6,1,0,0,0,0,8,0,0
19448,8,2,1,1,8,1,1,1,0,0,1,0,6,0,1
19449,0,2,3,1,8,0,0,3,0,1,0,0,3,0,0
19450,6,2,1,5,9,2,11,4,0,1,0,0,3,0,0
19451,0,2,2,5,9,0,5,5,0,1,0,0,6,0,0
19452,5,0,1,5,9,2,0,0,1,1,0,5,6,0,0
19453,7,1,1,5,9,2,1,0,3,1,0,0,6,0,0
19454,6,2,1,1,8,4,8,4,1,1,0,0,2,0,0
19455,5,3,2,1,8,1,8,1,0,0,0,0,6,0,0
19456,7,0,1,1,8,1,11,1,1,0,0,0,6,0,1
19457,5,2,2,0,12,0,9,0,2,1,0,8,7,11,0
19458,3,2,5,5,9,1,9,1,1,0,0,0,6,0,0
19459,6,4,1,11,2,1,6,1,0,0,0,0,6,0,0
19460,3,2,3,12,5,4,4,0,0,1,0,0,5,0,0
19461,1,2,1,5,9,0,1,3,0,0,0,0,6,0,0
19462,1,2,1,4,4,0,2,3,1,0,0,0,5,0,0
19463,9,1,1,1,8,1,10,1,0,0,0,6,6,0,0
19464,6,3,3,0,12,1,3,1,2,0,0,0,7,0,1
19465,1,2,2,1,8,0,0,0,0,1,0,0,6,0,0
19466,14,1,1,1,8,6,0,0,0,1,0,0,3,0,0
19467,7,2,0,1,8,1,10,1,0,0,0,0,6,0,0
19468,4,2,1,1,8,1,1,1,0,0,0,0,6,0,0
19469,4,2,0,5,9,1,10,1,0,0,0,0,6,0,1
19470,1,2,0,1,8,0,10,0,0,0,0,0,6,0,0
19471,6,4,1,5,9,1,11,1,0,0,0,0,6,0,1
19472,9,2,0,0,12,1,1,1,0,0,2,0,7,0,1
19473,9,2,1,1,8,6,2,0,0,1,0,0,6,0,0
19474,3,2,1,5,9,0,5,0,0,1,0,5,6,0,0
19475,5,2,0,1,8,2,8,0,0,1,0,0,3,0,0
19476,5,0,1,3,13,2,3,0,0,0,0,0,6,0,0
19477,5,4,2,3,13,2,3,4,0,1,0,0,6,0,0
19478,2,1,3,0,12,0,3,0,0,1,0,0,3,0,0
19479,7,0,1,5,9,2,1,4,0,0,0,0,6,0,0
19480,2,2,0,5,9,1,5,2,0,1,0,0,6,0,0
19481,6,2,0,0,12,4,3,0,1,1,0,6,6,0,0
19482,1,3,2,9,10,1,2,1,0,0,0,0,3,0,0
19483,3,2,1,1,8,4,2,4,2,1,0,0,9,27,0
19484,0,2,2,1,8,0,2,3,0,1,0,6,2,0,0
19485,1,2,1,5,9,0,3,0,0,0,0,0,6,0,0
19486,7,2,0,1,8,2,0,0,0,1,0,0,6,0,0
19487,6,2,3,2,6,1,10,1,0,0,0,0,6,21,0
19488,4,2,2,1,8,1,10,1,0,0,0,0,6,0,0
19489,6,3,4,5,9,1,1,1,1,0,0,0,6,0,0
19490,2,1,2,0,12,4,3,3,0,0,0,0,6,0,0
19491,8,5,1,5,9,1,1,1,0,0,0,7,7,0,1
19492,2,2,0,1,8,1,6,1,0,0,0,0,6,0,0
19493,6,3,0,1,8,1,2,1,0,0,0,0,6,0,0
19494,10,1,1,0,12,1,3,1,0,0,0,0,6,0,1
19495,5,1,0,1,8,2,1,4,0,1,0,0,9,0,0
19496,3,2,2,6,11,1,3,1,1,0,0,0,7,0,1
19497,0,2,1,6,11,0,0,3,0,0,0,0,5,0,0
19498,4,5,3,0,12,1,3,1,0,0,0,0,11,0,1
19499,7,0,1,3,13,2,3,0,0,1,0,0,6,0,0
19500,7,3,2,8,15,0,3,0,0,1,0,5,11,0,1
19501,1,2,3,0,12,0,2,3,0,0,0,0,6,0,0
19502,6,1,1,1,8,1,5,1,2,0,0,0,7,27,1
19503,4,2,3,1,8,1,10,1,0,0,0,0,6,0,0
19504,5,2,0,1,8,1,8,1,0,0,0,0,6,0,0
19505,0,2,2,1,8,0,2,5,1,0,0,0,6,0,0
19506,8,2,1,1,8,1,0,1,0,0,0,0,6,0,1
19507,3,2,1,5,9,1,1,2,0,1,0,0,7,0,1
19508,6,4,1,5,9,1,1,2,0,1,0,0,7,0,0
19509,4,0,1,3,13,1,3,1,0,0,0,0,6,0,1
19510,2,0,2,0,12,0,3,0,1,1,0,0,9,0,0
19511,7,2,0,5,9,2,0,0,0,1,0,0,5,0,0
19512,1,2,1,9,10,0,3,3,2,0,0,0,6,0,0
19513,7,1,0,0,12,1,3,1,0,0,0,0,7,0,0
19514,2,2,3,6,11,1,6,1,1,0,0,0,7,0,0
19515,5,2,1,6,11,1,10,1,0,0,0,0,9,0,1
19516,12,2,1,12,5,1,4,1,0,0,0,0,1,0,0
19517,2,2,1,1,8,1,6,1,0,0,0,0,6,0,0
19518,4,1,0,5,9,1,7,1,0,0,0,0,9,0,0
19519,5,2,0,5,9,2,1,0,0,0,0,0,7,0,0
19520,5,2,1,4,4,2,4,3,0,1,0,0,7,0,0
19521,4,3,0,1,8,2,0,4,3,1,0,0,6,0,0
19522,1,2,1,0,12,0,3,0,0,0,0,0,5,0,0
19523,8,2,0,1,8,1,2,1,0,0,0,0,6,0,0
19524,3,2,1,5,9,2,5,4,0,1,0,0,5,0,0
19525,1,2,1,9,10,1,5,1,0,0,0,0,7,0,1
19526,0,2,4,1,8,0,0,3,0,0,0,0,6,0,0
19527,5,2,1,5,9,2,10,0,0,0,0,0,6,0,0
19528,2,1,1,1,8,0,4,0,0,0,0,0,6,0,0
19529,4,2,3,5,9,1,10,1,0,0,0,0,6,0,1
19530,0,4,3,1,8,1,11,1,1,0,0,0,4,5,0
19531,4,2,1,1,8,0,4,4,0,1,0,0,5,0,0
19532,11,2,1,1,8,0,5,0,0,1,0,0,6,0,0
19533,5,2,1,0,12,1,3,1,0,0,0,0,6,0,1
19534,1,2,0,5,9,2,4,3,0,1,0,0,3,0,0
19535,0,2,2,5,9,0,4,0,0,0,0,0,6,0,0
19536,0,2,2,5,9,0,5,3,0,0,0,0,4,0,0
19537,1,2,2,5,9,0,2,3,0,0,0,0,4,0,0
19538,7,2,7,0,12,6,3,0,0,1,0,0,4,0,0
19539,10,4,1,0,12,0,3,0,1,1,0,0,3,0,0
19540,2,3,0,1,8,1,12,5,3,0,0,0,7,0,0
19541,5,2,1,0,12,2,0,4,0,1,0,0,5,0,0
19542,5,2,2,5,9,1,3,1,0,0,0,0,6,0,1
19543,6,2,2,0,12,2,1,3,0,1,0,0,6,0,0
19544,5,5,2,0,12,1,5,1,0,0,0,0,9,0,1
19545,3,2,1,1,8,0,0,0,0,1,0,0,5,0,0
19546,3,0,1,12,5,1,2,1,0,0,0,0,6,0,0
19547,3,2,1,5,9,1,1,1,0,0,0,0,10,0,1
19548,8,2,1,5,9,1,1,2,0,1,1,0,7,0,1
19549,4,2,0,1,8,0,10,0,0,0,0,0,6,0,0
19550,3,2,2,9,10,1,4,1,0,0,0,0,9,0,1
19551,0,2,3,2,6,0,4,3,0,1,0,0,3,0,0
19552,5,2,0,0,12,1,5,1,0,0,0,0,7,0,1
19553,4,2,1,5,9,1,10,1,0,0,0,0,7,0,1
19554,1,2,1,5,9,0,0,3,0,1,0,0,3,0,0
19555,9,2,2,5,9,1,10,1,4,0,0,0,5,0,1
19556,1,2,1,1,8,2,10,3,0,0,0,0,1,0,0
19557,1,2,0,7,3,0,8,0,0,0,0,0,6,0,0
19558,3,2,1,1,8,4,6,0,0,0,0,0,6,0,0
19559,1,2,0,5,9,0,10,3,0,0,0,0,4,0,0
19560,0,4,4,5,9,0,0,4,0,0,0,0,5,0,0
19561,6,1,3,1,8,1,10,1,0,0,1,0,7,0,1
19562,2,2,0,7,3,0,10,3,0,0,0,0,6,0,0
19563,6,2,0,1,8,1,1,1,0,0,0,0,6,0,1
19564,5,2,1,5,9,1,1,1,0,0,0,0,9,0,0
19565,0,2,3,12,5,0,5,5,0,1,0,0,1,0,0
19566,3,2,0,1,8,0,0,0,0,1,0,0,6,0,0
19567,1,4,2,0,12,0,3,3,0,0,0,0,6,0,0
19568,4,2,1,12,5,0,2,3,0,0,0,0,6,0,0
19569,5,2,0,1,8,1,8,1,0,0,0,0,6,0,0
19570,6,4,1,3,13,2,3,0,3,0,0,0,6,0,0
19571,1,2,0,1,8,1,5,1,1,0,0,0,6,0,0
19572,3,4,2,5,9,2,9,4,0,1,0,0,6,0,0
19573,4,2,0,9,10,4,0,0,2,0,0,0,6,0,0
19574,10,2,2,0,12,1,0,1,0,0,0,5,1,0,0
19575,10,2,3,1,8,1,4,1,0,0,0,0,6,0,0
19576,1,2,1,3,13,0,3,0,0,0,1,0,6,0,1
